,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Medium Spiny Neurons,0.0031064209,0.009563498,0.641,0.359,0.359,0.22916666666666666,False,Tsc22d4
Astrocytes,0.0036570744,0.016671253,0.611,0.389,0.389,0.252,False,Tsc22d4
Endothelial Cells,-0.0077081397,0.030853726,0.403,0.597,0.403,0.270875,False,Tsc22d4
Microglia,-0.002577031,0.018363938,0.434,0.566,0.434,0.289,False,Tsc22d4
Neural Stem Cells,0.0023836265,0.021182109,0.545,0.455,0.455,0.3056,False,Tsc22d4
Oligodendrocytes,0.00024885804,0.0098436335,0.517,0.483,0.483,0.32172727272727275,False,Tsc22d4
GABAergic Neurons,-0.00082590856,0.019593611,0.503,0.497,0.497,0.3363333333333334,False,Tsc22d4
Myocytes,0.03298407,0.018806135,0.963,0.037,0.037,0.037,True,Tubb2b
Oligodendrocyte Precursor Cells,0.0185577,0.011636814,0.947,0.053,0.053,0.045,True,Tubb2b
Neural Stem Cells,0.02911705,0.020605747,0.913,0.087,0.087,0.059,False,Tubb2b
Neurons,0.009969037,0.013712345,0.766,0.234,0.234,0.10275000000000001,False,Tubb2b
Excitatory Neurons,0.0052877176,0.012511304,0.656,0.344,0.344,0.151,False,Tubb2b
Endocrine Cells,0.007931674,0.027750436,0.616,0.384,0.384,0.18983333333333333,False,Tubb2b
Medium Spiny Neurons,0.0023836608,0.009557535,0.611,0.389,0.389,0.21828571428571428,False,Tubb2b
Astrocytes,0.0031917272,0.016590785,0.6,0.4,0.4,0.241,False,Tubb2b
Endothelial Cells,-0.007584691,0.030925114,0.406,0.594,0.406,0.25933333333333336,False,Tubb2b
Microglia,-0.000690194,0.018162372,0.473,0.527,0.473,0.2807,False,Tubb2b
Oligodendrocytes,0.00039744447,0.0102687385,0.522,0.478,0.478,0.29863636363636364,False,Tubb2b
GABAergic Neurons,-0.0015445139,0.019600844,0.492,0.508,0.492,0.31475000000000003,False,Tubb2b
Endocrine Cells,0.17202191,0.029409084,1.0,0.0,0.0,0.0,True,Txnip
Myocytes,-0.12949453,0.018952355,0.0,1.0,0.0,0.0,True,Txnip
Oligodendrocyte Precursor Cells,0.013735115,0.011271659,0.892,0.108,0.108,0.036,True,Txnip
Neurons,0.01041424,0.013798754,0.771,0.229,0.229,0.08425,False,Txnip
Astrocytes,0.01123473,0.016520089,0.757,0.243,0.243,0.11600000000000002,False,Txnip
Excitatory Neurons,0.0052448907,0.012440436,0.655,0.345,0.345,0.15416666666666667,False,Txnip
Microglia,-0.005885179,0.018465748,0.373,0.627,0.373,0.18542857142857144,False,Txnip
Medium Spiny Neurons,0.0018232246,0.009548908,0.591,0.409,0.409,0.213375,False,Txnip
Neural Stem Cells,0.0033851077,0.021129463,0.568,0.432,0.432,0.2376666666666667,False,Txnip
Oligodendrocytes,0.00084719603,0.01029428,0.539,0.461,0.461,0.26,False,Txnip
Endothelial Cells,-0.001564494,0.03057316,0.482,0.518,0.482,0.28018181818181814,False,Txnip
GABAergic Neurons,-0.0006405799,0.019486131,0.505,0.495,0.495,0.2980833333333333,False,Txnip
Oligodendrocytes,-0.058486134,0.010102731,0.0,1.0,0.0,0.0,True,Ugt8a
Oligodendrocyte Precursor Cells,0.011300376,0.0117817465,0.829,0.171,0.171,0.0855,False,Ugt8a
Neurons,0.008358008,0.013775437,0.728,0.272,0.272,0.1476666666666667,False,Ugt8a
Medium Spiny Neurons,0.0037823224,0.009585028,0.66,0.34,0.34,0.19575000000000004,False,Ugt8a
Endothelial Cells,-0.01038949,0.031036297,0.376,0.624,0.376,0.23180000000000006,False,Ugt8a
Excitatory Neurons,0.003915436,0.012467508,0.618,0.382,0.382,0.2568333333333334,False,Ugt8a
Microglia,-0.0038184589,0.018092385,0.41,0.59,0.41,0.27871428571428575,False,Ugt8a
Astrocytes,0.002407655,0.016267247,0.58,0.42,0.42,0.29637500000000006,False,Ugt8a
Myocytes,-0.0023575122,0.018728405,0.464,0.536,0.464,0.31500000000000006,False,Ugt8a
Neural Stem Cells,0.0019779901,0.021449937,0.535,0.465,0.465,0.33,False,Ugt8a
Endocrine Cells,-0.0015022635,0.027774552,0.487,0.513,0.487,0.3442727272727273,False,Ugt8a
GABAergic Neurons,-0.00088005146,0.019585298,0.502,0.498,0.498,0.35708333333333336,False,Ugt8a
Oligodendrocyte Precursor Cells,0.012836513,0.0115460325,0.869,0.131,0.131,0.131,False,Utrn
Neurons,0.008310478,0.0136188185,0.728,0.272,0.272,0.2015,False,Utrn
Endothelial Cells,-0.014900866,0.029968612,0.306,0.694,0.306,0.23633333333333337,False,Utrn
Neural Stem Cells,-0.008957583,0.021174004,0.327,0.673,0.327,0.259,False,Utrn
Excitatory Neurons,0.0038784654,0.012534197,0.616,0.384,0.384,0.284,False,Utrn
Astrocytes,0.0037179845,0.016514031,0.613,0.387,0.387,0.30116666666666664,False,Utrn
Myocytes,0.0042866315,0.018851178,0.59,0.41,0.41,0.3167142857142857,False,Utrn
Endocrine Cells,0.005238101,0.028097933,0.578,0.422,0.422,0.32987500000000003,False,Utrn
Medium Spiny Neurons,0.00089382555,0.009483418,0.557,0.443,0.443,0.3424444444444445,False,Utrn
Microglia,-0.0017656481,0.018187309,0.453,0.547,0.453,0.35350000000000004,False,Utrn
Oligodendrocytes,-0.00042422456,0.010241765,0.491,0.509,0.491,0.366,False,Utrn
GABAergic Neurons,-0.0012883956,0.019908667,0.496,0.504,0.496,0.37683333333333335,False,Utrn
Endocrine Cells,-0.06552568,0.028070724,0.004,0.996,0.004,0.004,True,Vamp3
Oligodendrocytes,-0.008826026,0.009559233,0.169,0.831,0.169,0.08650000000000001,False,Vamp3
Oligodendrocyte Precursor Cells,0.01090899,0.011708944,0.82,0.18,0.18,0.11766666666666666,False,Vamp3
Neurons,0.009549569,0.013624757,0.758,0.242,0.242,0.14875,False,Vamp3
Myocytes,-0.009468669,0.018871829,0.312,0.688,0.312,0.1814,False,Vamp3
Endothelial Cells,-0.011230598,0.030474773,0.359,0.641,0.359,0.211,False,Vamp3
Astrocytes,0.0034269853,0.016523961,0.604,0.396,0.396,0.2374285714285714,False,Vamp3
Excitatory Neurons,0.0034175806,0.012574253,0.601,0.399,0.399,0.257625,False,Vamp3
Microglia,-0.0032536713,0.018358894,0.424,0.576,0.424,0.2761111111111111,False,Vamp3
Medium Spiny Neurons,0.0014108904,0.0095047755,0.574,0.426,0.426,0.2911,False,Vamp3
Neural Stem Cells,-0.0020861703,0.021093177,0.449,0.551,0.449,0.3054545454545454,False,Vamp3
GABAergic Neurons,-0.0014589651,0.0196926,0.493,0.507,0.493,0.32108333333333333,False,Vamp3
Myocytes,0.0371201,0.01882369,0.976,0.024,0.024,0.024,True,Vcam1
Oligodendrocyte Precursor Cells,0.01270417,0.011295839,0.872,0.128,0.128,0.076,False,Vcam1
Neurons,0.009384656,0.013800802,0.755,0.245,0.245,0.13233333333333333,False,Vcam1
Endocrine Cells,0.011314763,0.02783065,0.663,0.337,0.337,0.1835,False,Vcam1
Excitatory Neurons,0.0047303396,0.012442162,0.649,0.351,0.351,0.217,False,Vcam1
Medium Spiny Neurons,0.0011251374,0.009542128,0.563,0.437,0.437,0.25366666666666665,False,Vcam1
Astrocytes,0.0012476841,0.016476221,0.553,0.447,0.447,0.2812857142857143,False,Vcam1
Microglia,-0.001025135,0.018082077,0.467,0.533,0.467,0.3045,False,Vcam1
Endothelial Cells,-0.001968054,0.030757314,0.476,0.524,0.476,0.32355555555555554,False,Vcam1
Neural Stem Cells,-0.00089413486,0.021512538,0.477,0.523,0.477,0.3389,False,Vcam1
Oligodendrocytes,-0.0008542855,0.010349619,0.477,0.523,0.477,0.3514545454545454,False,Vcam1
GABAergic Neurons,-0.0015265803,0.019490616,0.492,0.508,0.492,0.36316666666666664,False,Vcam1
Oligodendrocyte Precursor Cells,0.015995052,0.011399398,0.921,0.079,0.079,0.079,False,Vcl
Myocytes,-0.02375285,0.018841946,0.105,0.895,0.105,0.092,False,Vcl
Neurons,0.011522202,0.0137410695,0.798,0.202,0.202,0.12866666666666668,False,Vcl
Astrocytes,0.010273125,0.016857237,0.74,0.26,0.26,0.1615,False,Vcl
Medium Spiny Neurons,0.004526483,0.009513107,0.697,0.303,0.303,0.18980000000000002,False,Vcl
Neural Stem Cells,0.011095681,0.021301618,0.695,0.305,0.305,0.209,False,Vcl
Excitatory Neurons,0.005372641,0.012493263,0.659,0.341,0.341,0.22785714285714284,False,Vcl
Endocrine Cells,0.008812142,0.028074868,0.632,0.368,0.368,0.245375,False,Vcl
Endothelial Cells,-0.0065892763,0.030642143,0.415,0.585,0.415,0.26422222222222225,False,Vcl
Oligodendrocytes,0.0016693921,0.010320636,0.573,0.427,0.427,0.2805,False,Vcl
GABAergic Neurons,-0.00028007585,0.019627761,0.51,0.49,0.49,0.29954545454545456,False,Vcl
Microglia,0.00034679106,0.01812279,0.492,0.508,0.492,0.3155833333333333,False,Vcl
Oligodendrocyte Precursor Cells,0.019017957,0.011685431,0.952,0.048,0.048,0.048,True,Vegfa
Myocytes,0.02354055,0.018994251,0.89,0.11,0.11,0.079,False,Vegfa
Oligodendrocytes,0.008111674,0.010214427,0.788,0.212,0.212,0.12333333333333334,False,Vegfa
Neurons,0.010346167,0.013744493,0.77,0.23,0.23,0.15,False,Vegfa
Neural Stem Cells,0.0153969275,0.021234913,0.76,0.24,0.24,0.16799999999999998,False,Vegfa
Medium Spiny Neurons,0.0035272695,0.009564842,0.653,0.347,0.347,0.1978333333333333,False,Vegfa
Excitatory Neurons,0.004833086,0.012493197,0.651,0.349,0.349,0.2194285714285714,False,Vegfa
Endocrine Cells,0.0069746654,0.027825817,0.605,0.395,0.395,0.24137499999999998,False,Vegfa
Endothelial Cells,-0.008478178,0.031016737,0.398,0.602,0.398,0.2587777777777778,False,Vegfa
Astrocytes,-0.0037398115,0.016732158,0.426,0.574,0.426,0.27549999999999997,False,Vegfa
Microglia,3.6236408e-05,0.018096985,0.488,0.512,0.488,0.2948181818181818,False,Vegfa
GABAergic Neurons,-0.000886184,0.019623697,0.502,0.498,0.498,0.31174999999999997,False,Vegfa
Myocytes,0.10091417,0.019097272,1.0,0.0,0.0,0.0,True,Vtn
Oligodendrocyte Precursor Cells,0.0137855075,0.011251321,0.894,0.106,0.106,0.053,False,Vtn
Neurons,0.010383172,0.01381162,0.77,0.23,0.23,0.112,False,Vtn
Astrocytes,0.007120789,0.016343433,0.687,0.313,0.313,0.16225,False,Vtn
Excitatory Neurons,0.005082253,0.012434689,0.654,0.346,0.346,0.199,False,Vtn
Medium Spiny Neurons,0.002494382,0.0095504215,0.619,0.381,0.381,0.2293333333333333,False,Vtn
Endocrine Cells,0.006638918,0.027805563,0.602,0.398,0.398,0.25342857142857145,False,Vtn
Endothelial Cells,-0.007815164,0.029929746,0.4,0.6,0.4,0.27175,False,Vtn
Neural Stem Cells,0.002517574,0.021536862,0.547,0.453,0.453,0.29188888888888886,False,Vtn
Microglia,-0.0006936168,0.018078178,0.472,0.528,0.472,0.30989999999999995,False,Vtn
GABAergic Neurons,-0.0009319956,0.019476308,0.502,0.498,0.498,0.32699999999999996,False,Vtn
Oligodendrocytes,-0.000289457,0.010362148,0.498,0.502,0.498,0.34125,False,Vtn
Oligodendrocyte Precursor Cells,0.013290095,0.011233445,0.886,0.114,0.114,0.114,False,Vwf
Neurons,0.009584847,0.013821304,0.757,0.243,0.243,0.1785,False,Vwf
Excitatory Neurons,0.0048043802,0.012430004,0.65,0.35,0.35,0.23566666666666666,False,Vwf
Endocrine Cells,0.008550746,0.027804717,0.63,0.37,0.37,0.26925,False,Vwf
Astrocytes,0.0041597397,0.016227143,0.628,0.372,0.372,0.28979999999999995,False,Vwf
Endothelial Cells,-0.006904893,0.03057916,0.41,0.59,0.41,0.3098333333333333,False,Vwf
Myocytes,0.002983483,0.01870893,0.568,0.432,0.432,0.3272857142857143,False,Vwf
Neural Stem Cells,0.0032342495,0.021573694,0.565,0.435,0.435,0.34075,False,Vwf
Medium Spiny Neurons,0.0011150589,0.009552823,0.562,0.438,0.438,0.35155555555555557,False,Vwf
Microglia,-0.0014067043,0.01805825,0.461,0.539,0.461,0.3625,False,Vwf
Oligodendrocytes,-0.0005475214,0.010371209,0.488,0.512,0.488,0.37390909090909086,False,Vwf
GABAergic Neurons,-0.0012698385,0.019471744,0.496,0.504,0.496,0.38408333333333333,False,Vwf
Oligodendrocyte Precursor Cells,0.010989217,0.011833523,0.82,0.18,0.18,0.18,False,Vxn
Neurons,0.010513664,0.013798608,0.775,0.225,0.225,0.2025,False,Vxn
Astrocytes,0.0042489506,0.016260674,0.631,0.369,0.369,0.258,False,Vxn
Myocytes,0.0053045703,0.018718077,0.605,0.395,0.395,0.29225,False,Vxn
Endothelial Cells,-0.0073477696,0.031013401,0.408,0.592,0.408,0.3154,False,Vxn
Neural Stem Cells,0.004386139,0.021524461,0.585,0.415,0.415,0.332,False,Vxn
Endocrine Cells,0.0050000492,0.02771958,0.575,0.425,0.425,0.34528571428571425,False,Vxn
Microglia,-0.002878318,0.018136937,0.427,0.573,0.427,0.3555,False,Vxn
Oligodendrocytes,-0.0014748189,0.010278442,0.458,0.542,0.458,0.3668888888888889,False,Vxn
Excitatory Neurons,-0.0013719621,0.013118945,0.462,0.538,0.462,0.3764,False,Vxn
Medium Spiny Neurons,-2.8444601e-05,0.009583775,0.516,0.484,0.484,0.3861818181818182,False,Vxn
GABAergic Neurons,-0.0015146397,0.019607961,0.492,0.508,0.492,0.395,False,Vxn
Endocrine Cells,0.080538996,0.028546888,0.996,0.004,0.004,0.004,True,Xist
Myocytes,0.037850823,0.01893496,0.981,0.019,0.019,0.0115,True,Xist
Medium Spiny Neurons,-0.009919668,0.009544238,0.144,0.856,0.144,0.05566666666666666,False,Xist
Oligodendrocytes,-0.005535584,0.010298913,0.308,0.692,0.308,0.11875,False,Xist
Oligodendrocyte Precursor Cells,0.005415297,0.011465485,0.686,0.314,0.314,0.1578,False,Xist
Neurons,0.006164665,0.013747666,0.677,0.323,0.323,0.18533333333333332,False,Xist
Endothelial Cells,-0.012796346,0.031015921,0.344,0.656,0.344,0.208,False,Xist
GABAergic Neurons,-0.0066810446,0.019598724,0.378,0.622,0.378,0.22925,False,Xist
Microglia,-0.0044595907,0.018102977,0.396,0.604,0.396,0.24777777777777776,False,Xist
Astrocytes,-0.0046818033,0.016300974,0.398,0.602,0.398,0.26280000000000003,False,Xist
Neural Stem Cells,0.0022847657,0.02121606,0.542,0.458,0.458,0.2805454545454546,False,Xist
Excitatory Neurons,-0.00035554142,0.012526967,0.497,0.503,0.497,0.29858333333333337,False,Xist
Endocrine Cells,0.112428404,0.030190403,1.0,0.0,0.0,0.0,True,Ywhaz
Myocytes,0.04328805,0.01933684,0.99,0.01,0.01,0.005,True,Ywhaz
Neural Stem Cells,-0.02847756,0.018670978,0.074,0.926,0.074,0.027999999999999997,True,Ywhaz
Oligodendrocyte Precursor Cells,0.012409015,0.011898756,0.848,0.152,0.152,0.059,False,Ywhaz
Medium Spiny Neurons,-0.0091298,0.01230379,0.237,0.763,0.237,0.09459999999999999,False,Ywhaz
Astrocytes,0.01149477,0.017576583,0.752,0.248,0.248,0.12016666666666666,False,Ywhaz
GABAergic Neurons,-0.014667014,0.025223188,0.286,0.714,0.286,0.14385714285714285,False,Ywhaz
Microglia,-0.0072616627,0.020208484,0.36,0.64,0.36,0.170875,False,Ywhaz
Endothelial Cells,-0.0069073136,0.028808627,0.407,0.593,0.407,0.19711111111111113,False,Ywhaz
Neurons,-0.0010739864,0.01126831,0.465,0.535,0.465,0.2239,False,Ywhaz
Excitatory Neurons,-0.0016475728,0.017909277,0.466,0.534,0.466,0.2459090909090909,False,Ywhaz
Oligodendrocytes,-0.00090096216,0.010134529,0.474,0.526,0.474,0.2649166666666667,False,Ywhaz
Oligodendrocytes,-0.010239473,0.009104798,0.123,0.877,0.123,0.123,False,Zeb2
Neural Stem Cells,0.022567764,0.020635715,0.86,0.14,0.14,0.1315,False,Zeb2
Oligodendrocyte Precursor Cells,0.012046168,0.011744092,0.842,0.158,0.158,0.14033333333333334,False,Zeb2
Neurons,0.010092334,0.013711195,0.769,0.231,0.231,0.163,False,Zeb2
Endocrine Cells,0.017206077,0.027921386,0.74,0.26,0.26,0.1824,False,Zeb2
Astrocytes,0.0039170505,0.016469,0.62,0.38,0.38,0.21533333333333335,False,Zeb2
Endothelial Cells,-0.009875494,0.030853707,0.383,0.617,0.383,0.2392857142857143,False,Zeb2
Myocytes,0.0051976508,0.018785167,0.602,0.398,0.398,0.259125,False,Zeb2
GABAergic Neurons,-0.0040381434,0.020018978,0.432,0.568,0.432,0.2783333333333333,False,Zeb2
Medium Spiny Neurons,-0.001553966,0.00952542,0.442,0.558,0.442,0.2947,False,Zeb2
Microglia,0.002319358,0.018544061,0.533,0.467,0.467,0.3103636363636364,False,Zeb2
Excitatory Neurons,0.0005765791,0.012845104,0.521,0.479,0.479,0.3244166666666667,False,Zeb2
Myocytes,0.043367866,0.018917704,0.99,0.01,0.01,0.01,True,Zic1
Oligodendrocyte Precursor Cells,0.013297922,0.011353915,0.883,0.117,0.117,0.0635,False,Zic1
Neurons,0.008874361,0.013162975,0.753,0.247,0.247,0.12466666666666666,False,Zic1
Endocrine Cells,0.017286839,0.027768716,0.741,0.259,0.259,0.15825,False,Zic1
Astrocytes,0.0068586264,0.016488196,0.676,0.324,0.324,0.19140000000000001,False,Zic1
Excitatory Neurons,0.0042696274,0.012442104,0.631,0.369,0.369,0.221,False,Zic1
Medium Spiny Neurons,0.0014442111,0.009585741,0.574,0.426,0.426,0.2502857142857143,False,Zic1
Endothelial Cells,-0.0056962734,0.030617932,0.429,0.571,0.429,0.272625,False,Zic1
GABAergic Neurons,-0.0029101055,0.01949863,0.458,0.542,0.458,0.2932222222222223,False,Zic1
Microglia,-0.0012706964,0.018102018,0.462,0.538,0.462,0.31010000000000004,False,Zic1
Oligodendrocytes,-0.000849968,0.010281335,0.477,0.523,0.477,0.3252727272727273,False,Zic1
Neural Stem Cells,4.3721855e-05,0.021481382,0.5,0.5,0.5,0.3398333333333334,False,Zic1
Myocytes,0.05021862,0.018885328,0.998,0.002,0.002,0.002,True,Zic2
Oligodendrocyte Precursor Cells,0.012510357,0.011270658,0.868,0.132,0.132,0.067,False,Zic2
Neurons,0.0096675,0.013664033,0.761,0.239,0.239,0.12433333333333334,False,Zic2
Astrocytes,0.0060681235,0.016406192,0.661,0.339,0.339,0.178,False,Zic2
Excitatory Neurons,0.0042844047,0.012439628,0.632,0.368,0.368,0.21600000000000003,False,Zic2
Endocrine Cells,0.008112259,0.02778527,0.618,0.382,0.382,0.2436666666666667,False,Zic2
Endothelial Cells,-0.004576426,0.030667307,0.446,0.554,0.446,0.2725714285714286,False,Zic2
Medium Spiny Neurons,0.0006119853,0.009550642,0.548,0.452,0.452,0.29500000000000004,False,Zic2
Microglia,-0.00084532605,0.018077793,0.468,0.532,0.468,0.31422222222222224,False,Zic2
GABAergic Neurons,-0.001914717,0.019484783,0.482,0.518,0.482,0.33100000000000007,False,Zic2
Oligodendrocytes,-0.00047901564,0.010345107,0.49,0.51,0.49,0.3454545454545455,False,Zic2
Neural Stem Cells,0.0001911691,0.02150386,0.501,0.499,0.499,0.35825,False,Zic2
Myocytes,-0.05219876,0.01902142,0.001,0.999,0.001,0.001,True,Atf4
Oligodendrocytes,0.022784157,0.009613968,0.99,0.01,0.01,0.0055,True,Atf4
Oligodendrocyte Precursor Cells,0.012923624,0.011802627,0.863,0.137,0.137,0.04933333333333334,True,Atf4
Endocrine Cells,-0.028479015,0.028528646,0.147,0.853,0.147,0.07375000000000001,False,Atf4
Neurons,0.009354924,0.01305853,0.763,0.237,0.237,0.10640000000000001,False,Atf4
Neural Stem Cells,0.014574683,0.020859929,0.753,0.247,0.247,0.12983333333333333,False,Atf4
Medium Spiny Neurons,-0.004117156,0.009478293,0.348,0.652,0.348,0.161,False,Atf4
GABAergic Neurons,-0.006922994,0.021197332,0.381,0.619,0.381,0.1885,False,Atf4
Astrocytes,0.0026230174,0.016609646,0.583,0.417,0.417,0.2138888888888889,False,Atf4
Endothelial Cells,-0.005697885,0.030592304,0.429,0.571,0.429,0.2354,False,Atf4
Excitatory Neurons,0.0022774993,0.013194783,0.567,0.433,0.433,0.25336363636363635,False,Atf4
Microglia,0.00034000562,0.018493984,0.492,0.508,0.492,0.27325,False,Atf4
Oligodendrocyte Precursor Cells,0.016197968,0.0113457935,0.923,0.077,0.077,0.077,False,Ddit3
Myocytes,0.026041532,0.018837513,0.913,0.087,0.087,0.08199999999999999,False,Ddit3
Neurons,0.010228876,0.013742777,0.77,0.23,0.23,0.13133333333333333,False,Ddit3
Oligodendrocytes,0.006398982,0.010238733,0.73,0.27,0.27,0.166,False,Ddit3
Excitatory Neurons,0.0053873397,0.012490532,0.661,0.339,0.339,0.20060000000000003,False,Ddit3
Neural Stem Cells,0.008081126,0.021442305,0.647,0.353,0.353,0.226,False,Ddit3
Astrocytes,0.004395747,0.016264295,0.632,0.368,0.368,0.2462857142857143,False,Ddit3
Endocrine Cells,0.008527501,0.027931334,0.626,0.374,0.374,0.26225000000000004,False,Ddit3
Endothelial Cells,-0.007433845,0.03101976,0.407,0.593,0.407,0.2783333333333334,False,Ddit3
Medium Spiny Neurons,0.0009681563,0.009529427,0.562,0.438,0.438,0.29430000000000006,False,Ddit3
Microglia,-2.537137e-05,0.018112568,0.488,0.512,0.488,0.31190909090909097,False,Ddit3
GABAergic Neurons,-0.0013690112,0.019619664,0.496,0.504,0.496,0.32725000000000004,False,Ddit3
Myocytes,0.07851733,0.019465953,1.0,0.0,0.0,0.0,True,Hspa5
Oligodendrocyte Precursor Cells,0.041356258,0.011811677,1.0,0.0,0.0,0.0,True,Hspa5
Endocrine Cells,-0.089357466,0.029803023,0.003,0.997,0.003,0.001,True,Hspa5
Medium Spiny Neurons,0.015507749,0.009541543,0.945,0.055,0.055,0.0145,True,Hspa5
Excitatory Neurons,0.014291555,0.013096882,0.86,0.14,0.14,0.0396,True,Hspa5
Neurons,0.013788715,0.013018762,0.851,0.149,0.149,0.05783333333333333,False,Hspa5
Oligodendrocytes,0.008570039,0.009622483,0.814,0.186,0.186,0.07614285714285714,False,Hspa5
Neural Stem Cells,0.010841574,0.020646386,0.698,0.302,0.302,0.104375,False,Hspa5
Microglia,0.008848125,0.01878261,0.685,0.315,0.315,0.12777777777777777,False,Hspa5
Astrocytes,0.0071186335,0.01687887,0.677,0.323,0.323,0.1473,False,Hspa5
GABAergic Neurons,0.0037911017,0.020461537,0.586,0.414,0.414,0.17154545454545453,False,Hspa5
Endothelial Cells,-0.0022856616,0.030114595,0.471,0.529,0.471,0.19649999999999998,False,Hspa5
Endocrine Cells,0.06399953,0.028504627,0.986,0.014,0.014,0.014,True,Atf5
Oligodendrocytes,0.019628054,0.010152699,0.97,0.03,0.03,0.022,True,Atf5
Oligodendrocyte Precursor Cells,0.016054006,0.011367052,0.921,0.079,0.079,0.041,True,Atf5
Neurons,0.011442732,0.013713878,0.797,0.203,0.203,0.0815,False,Atf5
Astrocytes,0.007859908,0.016376648,0.697,0.303,0.303,0.1258,False,Atf5
Excitatory Neurons,0.0054073255,0.01250213,0.661,0.339,0.339,0.16133333333333333,False,Atf5
Medium Spiny Neurons,0.0028023734,0.009534573,0.632,0.368,0.368,0.19085714285714284,False,Atf5
Myocytes,-0.0060409172,0.01888251,0.37,0.63,0.37,0.21325,False,Atf5
Neural Stem Cells,0.0050999857,0.021139523,0.599,0.401,0.401,0.23411111111111113,False,Atf5
Endothelial Cells,-0.0056147794,0.03080468,0.431,0.569,0.431,0.2538,False,Atf5
Microglia,0.002286022,0.01816188,0.533,0.467,0.467,0.2731818181818182,False,Atf5
GABAergic Neurons,-0.00058070436,0.019785266,0.505,0.495,0.495,0.2916666666666667,False,Atf5
Oligodendrocyte Precursor Cells,0.013960642,0.0112916585,0.895,0.105,0.105,0.105,False,Mtf1
Neurons,0.009384388,0.013791453,0.755,0.245,0.245,0.175,False,Mtf1
Excitatory Neurons,0.0047916784,0.0124949785,0.65,0.35,0.35,0.2333333333333333,False,Mtf1
Astrocytes,0.0042290064,0.016247554,0.631,0.369,0.369,0.26725,False,Mtf1
Endothelial Cells,-0.007428641,0.031032188,0.407,0.593,0.407,0.2952,False,Mtf1
Oligodendrocytes,-0.0021788795,0.0102580795,0.437,0.563,0.437,0.31883333333333336,False,Mtf1
